item_id	path_type	path	assigned_agent	status	master_state	output_rel	item_id_mentions	has_item_heading	bytes	sha16	depth	core_descendant_files	reason	master_evidence
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-013	directory	prompt-template/plan	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	2959	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-014	directory	prompt-template/pr-loop	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	6761	-	2	7	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-015	directory	scripts/lib	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	17436	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-016	directory	tests/robustness	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	137268	-	2	11	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-017	file	agents/draft-relevance-checker.md	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	1788	98f5a6a069791828	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-018	file	commands/cancel-pr-loop.md	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	953	41a045601d93d8d6	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-019	file	commands/cancel-rlcr-loop.md	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	1914	2a8faafa5889ed98	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-020	file	commands/gen-plan.md	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	12548	ca2089d3b01c53da	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-021	file	commands/start-pr-loop.md	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	2349	f1323861df02ee34	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-022	file	commands/start-rlcr-loop.md	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	3157	a4339bc4fa6b93bd	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-023	file	hooks/check-todos-from-transcript.py	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	4496	ec13bdb525fa510b	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-024	file	hooks/hooks.json	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	1580	5912ec1581ea1300	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-025	file	hooks/loop-bash-validator.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	16755	80308f37175151ec	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-026	file	hooks/loop-codex-stop-hook.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	58224	ea300536e10c68ab	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-027	file	hooks/loop-edit-validator.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	2	yes	5982	9df4fa5599669e7a	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-028	file	hooks/loop-plan-file-validator.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	2	yes	7983	6b6902f57e815c1d	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-029	file	hooks/loop-read-validator.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	2	yes	5210	8a80336890315beb	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-030	file	hooks/loop-write-validator.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	2	yes	9044	01c742091b33ad75	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-031	file	hooks/pr-loop-stop-hook.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	1	yes	68799	ddd1873ed6721fa1	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-032	file	scripts/cancel-pr-loop.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	2	yes	3498	2ce12a3a92f45fb6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-033	file	scripts/cancel-rlcr-loop.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	1	yes	4248	5a9506ca44a737d6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-034	file	scripts/check-bot-reactions.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	11495	c29ff3322c98b69b	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-035	file	scripts/check-pr-reviewer-status.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	9834	f67e6950c39f3e7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-036	file	scripts/fetch-pr-comments.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	1	yes	14503	07795733628556de	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-037	file	scripts/humanize.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	2	yes	55359	b7f5fe3c51e75736	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-038	file	scripts/poll-pr-reviews.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	1	yes	9682	2cd8977d2b402454	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-039	file	scripts/portable-timeout.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-040	file	scripts/setup-pr-loop.sh	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	1	yes	29557	b093eef80281a9e8	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-041	file	scripts/setup-rlcr-loop.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	1	yes	32055	ae03d942577dee13	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-042	file	scripts/validate-gen-plan-io.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	4822	cab0cbd166dd2360	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-043	file	tests/manual-monitor-test.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	2527	f4f61aa882880b50	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-044	file	tests/run-all-tests.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	4279	bc53c48f8e9caf48	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-045	file	tests/setup-fixture-mock-gh.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	2860	5ff65d12d4faa0e1	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-046	file	tests/setup-monitor-test-env.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	2066	f84d1a049f7df375	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-047	file	tests/test-allowlist-validators.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	14613	08d862dfc528c90d	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-048	file	tests/test-ansi-parsing.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-049	file	tests/test-bash-validator-patterns.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-050	file	tests/test-cancel-signal-file.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	41264	c1f879ec75a11ec4	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-051	file	tests/test-codex-review-merge.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	10985	e568001d43de29b4	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-052	file	tests/test-error-scenarios.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	7691	a3d02e87805da569	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-053	file	tests/test-finalize-phase.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	31038	88fb9d2482f2cc6b	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-054	file	tests/test-gen-plan.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	18858	30a9ab194c245bea	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-055	file	tests/test-helpers.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	2594	8e0372407bb9189a	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-056	file	tests/test-humanize-escape.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	12037	5a0bf50c547cc4be	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-057	file	tests/test-monitor-e2e-real.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	2	yes	30012	848973af0a357089	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-058	file	tests/test-monitor-runtime.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	2	yes	13242	d4f57c5b74203adb	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-059	file	tests/test-plan-file-hooks.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	2	yes	35614	f6e6a1f7f3956065	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-060	file	tests/test-plan-file-validation.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	2	yes	22893	d4398bc2dd203b12	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-061	file	tests/test-pr-loop-hooks.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	1	yes	51873	c12959f78138fd58	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-062	file	tests/test-pr-loop-lib.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	2	yes	4240	02bf950ecbb3e2f6	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-063	file	tests/test-pr-loop-scripts.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	1	yes	12471	58580d83af4188a2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-064	file	tests/test-pr-loop-stophook.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	55475	0923d80c41b7ca58	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-065	file	tests/test-pr-loop-system.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	66605	3f8376ce2081c5a4	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-066	file	tests/test-pr-loop.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	1	yes	1302	bec07f08c9159e35	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-067	file	tests/test-state-exit-naming.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	2	yes	9039	4845ffa1c861e410	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-068	file	tests/test-template-loader.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	1	yes	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-069	file	tests/test-template-references.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	7095	8472a7490cad3071	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-070	file	tests/test-templates-comprehensive.sh	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	1	yes	19978	6886fbefd58a6798	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-071	file	tests/test-todo-checker.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	1	yes	10313	538a4cf151995ea8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-072	file	tests/test-zsh-monitor-safety.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-073	file	hooks/lib/loop-common.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	49128	357b97a78be1dc77	3		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-074	file	hooks/lib/template-loader.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-075	file	prompt-template/block/claude-eyes-timeout.md	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-076	file	prompt-template/block/codex-review-failed.md	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-077	file	prompt-template/block/finalize-state-file-modification.md	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-078	file	prompt-template/block/force-push-detected.md	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	630	51c9a939f5fdc13d	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-079	file	prompt-template/block/git-add-humanize.md	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-080	file	prompt-template/block/git-not-clean-humanize-local.md	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-081	file	prompt-template/block/git-not-clean-untracked.md	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-082	file	prompt-template/block/git-not-clean.md	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-083	file	prompt-template/block/git-push.md	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-084	file	prompt-template/block/git-status-failed.md	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-085	file	prompt-template/block/goal-tracker-bash-write.md	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-086	file	prompt-template/block/goal-tracker-modification.md	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-087	file	prompt-template/block/goal-tracker-not-initialized.md	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	2	yes	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-088	file	prompt-template/block/incomplete-todos.md	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	2	yes	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
ENHANCE_RLCR_WITH_REVIEW_LOOP-HZ-089	file	prompt-template/block/large-files.md	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	2	yes	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
