item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
VCS_CLI_ON_PLAN_FILE-HZ-015	file	hooks/hooks.json	agent_15	1397	ffa39b0e94479a1f	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-016	file	hooks/loop-bash-validator.sh	agent_16	7570	fa967dd354ad5784	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-017	file	hooks/loop-codex-stop-hook.sh	agent_17	33963	36c273f69b87f2ff	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-018	file	hooks/loop-edit-validator.sh	agent_18	3558	3e425a10a29c1093	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-019	file	hooks/loop-plan-validator.sh	agent_19	11017	f66f7f87c593469e	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-020	file	hooks/loop-read-validator.sh	agent_20	4005	c7961ccb60569f66	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-021	file	hooks/loop-write-validator.sh	agent_21	5349	9764535c7fb940c0	2		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-022	file	scripts/humanize.sh	agent_22	22548	d55a2e13c661d314	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
VCS_CLI_ON_PLAN_FILE-HZ-023	file	scripts/portable-timeout.sh	agent_23	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
VCS_CLI_ON_PLAN_FILE-HZ-024	file	scripts/setup-rlcr-loop.sh	agent_24	19204	4ce8e828eefdf0b1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
VCS_CLI_ON_PLAN_FILE-HZ-025	file	tests/test-error-scenarios.sh	agent_25	3652	8c6badba785c33c4	2		executable specification for core algorithm behavior
VCS_CLI_ON_PLAN_FILE-HZ-026	file	tests/test-plan-file-handling.sh	agent_26	35581	ff364c6da0d031d2	2		executable specification for core algorithm behavior
VCS_CLI_ON_PLAN_FILE-HZ-027	file	tests/test-template-loader.sh	agent_27	18077	84e147b01af69505	2		executable specification for core algorithm behavior
VCS_CLI_ON_PLAN_FILE-HZ-028	file	tests/test-template-references.sh	agent_28	7144	1ce7f75b0f6dcb42	2		executable specification for core algorithm behavior
VCS_CLI_ON_PLAN_FILE-HZ-029	file	tests/test-templates-comprehensive.sh	agent_29	19990	90cce2d7a176322d	2		executable specification for core algorithm behavior
VCS_CLI_ON_PLAN_FILE-HZ-030	file	hooks/lib/loop-common.sh	agent_30	12414	84cc3d6cffcc9ff5	3		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-031	file	hooks/lib/template-loader.sh	agent_01	6402	96c7e86532a093b3	3		hook or validator implementation for the RLCR state machine
VCS_CLI_ON_PLAN_FILE-HZ-032	file	prompt-template/block/branch-changed.md	agent_02	1101	154a2cc727d483a4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-033	file	prompt-template/block/codex-review-failed.md	agent_03	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-034	file	prompt-template/block/git-not-clean-humanize-local.md	agent_04	255	7928478493aff105	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-035	file	prompt-template/block/git-not-clean-untracked.md	agent_05	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-036	file	prompt-template/block/git-not-clean.md	agent_06	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-037	file	prompt-template/block/git-push.md	agent_07	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-038	file	prompt-template/block/goal-tracker-bash-write.md	agent_08	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-039	file	prompt-template/block/goal-tracker-modification.md	agent_09	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-040	file	prompt-template/block/goal-tracker-not-initialized.md	agent_10	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-041	file	prompt-template/block/incomplete-todos.md	agent_11	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-042	file	prompt-template/block/large-files.md	agent_12	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-043	file	prompt-template/block/plan-file-changed-commit-mode.md	agent_13	599	4b4f14a490920811	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-044	file	prompt-template/block/plan-file-changed-prompt-block.md	agent_14	540	bfbbf17a02ef6ad7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-045	file	prompt-template/block/plan-file-committed.md	agent_15	1242	f599afe99fefd7b6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-046	file	prompt-template/block/plan-file-modified-warning.md	agent_16	739	3bcf58be583287ca	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-047	file	prompt-template/block/plan-file-not-tracked.md	agent_17	376	c2d539aaa7258389	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-048	file	prompt-template/block/plan-file-outside-repo-conflict.md	agent_18	514	ec6accd3c27f1b38	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-049	file	prompt-template/block/plan-file-staged.md	agent_19	967	f571343c21266cdb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-050	file	prompt-template/block/plan-file-uncommitted.md	agent_20	462	50cfe2641fc7ef9e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-051	file	prompt-template/block/pre-112-state-file.md	agent_21	887	df67e9aaab99c980	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-052	file	prompt-template/block/prompt-file-write.md	agent_22	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-053	file	prompt-template/block/state-file-modification.md	agent_23	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-054	file	prompt-template/block/summary-bash-write.md	agent_24	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-055	file	prompt-template/block/todos-file-access.md	agent_25	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-056	file	prompt-template/block/unpushed-commits.md	agent_26	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-057	file	prompt-template/block/work-summary-missing.md	agent_27	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-058	file	prompt-template/block/wrong-directory-path.md	agent_28	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-059	file	prompt-template/block/wrong-file-location.md	agent_29	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-060	file	prompt-template/block/wrong-round-file.md	agent_30	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-061	file	prompt-template/block/wrong-round-number.md	agent_01	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-062	file	prompt-template/block/wrong-summary-location.md	agent_02	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-063	file	prompt-template/claude/goal-tracker-update-request.md	agent_03	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-064	file	prompt-template/claude/next-round-footer.md	agent_04	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-065	file	prompt-template/claude/next-round-prompt.md	agent_05	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-066	file	prompt-template/claude/post-alignment-action-items.md	agent_06	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-067	file	prompt-template/claude/push-every-round-note.md	agent_07	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-068	file	prompt-template/codex/full-alignment-review.md	agent_08	4180	e7bc79baed87a05c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-069	file	prompt-template/codex/goal-tracker-update-section.md	agent_09	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
VCS_CLI_ON_PLAN_FILE-HZ-070	file	prompt-template/codex/regular-review.md	agent_10	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
