item_id	path_type	path	assigned_agent	status	master_state	output_rel	item_id_mentions	has_item_heading	bytes	sha16	depth	core_descendant_files	reason	master_evidence
IMPL_DCCB_LOOP-HZ-013	file	hooks/loop-bash-validator.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	4168	2bf67bf51749c114	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-014	file	hooks/loop-codex-stop-hook.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	2	yes	37043	7431d1869c9ef1df	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-015	file	hooks/loop-dccb-stop-hook.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	30611	52a6da83c2423619	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-016	file	hooks/loop-edit-validator.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	3321	50bd042f60029b62	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-017	file	hooks/loop-read-validator.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	3966	47711277fc9bb9d4	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-018	file	hooks/loop-write-validator.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	4884	5fc2dd29481e8889	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-019	file	scripts/humanize.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	33838	f8dc1a9c73c44139	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-020	file	scripts/portable-timeout.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-021	file	scripts/setup-dccb-loop.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	17051	7cf0c791755b033f	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-022	file	scripts/setup-rlcr-loop.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	14458	91b23be6729ca00d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
IMPL_DCCB_LOOP-HZ-023	file	hooks/lib/loop-common.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	7007	9ea3cc5aa73ff647	3		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
