item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
ADD_COMMIT_PLAN_FILE_CLI-HZ-032	file	hooks/lib/loop-common.sh	agent_02	7976	ccda0789d156353e	3		hook or validator implementation for the RLCR state machine
ADD_COMMIT_PLAN_FILE_CLI-HZ-033	file	hooks/lib/template-loader.sh	agent_03	6402	96c7e86532a093b3	3		hook or validator implementation for the RLCR state machine
ADD_COMMIT_PLAN_FILE_CLI-HZ-034	file	prompt-template/block/codex-review-failed.md	agent_04	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-035	file	prompt-template/block/git-not-clean-humanize-local.md	agent_05	255	7928478493aff105	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-036	file	prompt-template/block/git-not-clean-untracked.md	agent_06	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-037	file	prompt-template/block/git-not-clean.md	agent_07	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-038	file	prompt-template/block/git-push.md	agent_08	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-039	file	prompt-template/block/goal-tracker-bash-write.md	agent_09	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-040	file	prompt-template/block/goal-tracker-modification.md	agent_10	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-041	file	prompt-template/block/goal-tracker-not-initialized.md	agent_11	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-042	file	prompt-template/block/incomplete-todos.md	agent_12	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-043	file	prompt-template/block/large-files.md	agent_13	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-044	file	prompt-template/block/plan-backup-protected.md	agent_14	259	dd28f560f117299c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-045	file	prompt-template/block/plan-file-modified.md	agent_15	383	7d2771f111a51284	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-046	file	prompt-template/block/prompt-file-write.md	agent_16	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-047	file	prompt-template/block/schema-outdated.md	agent_17	394	4703babc4c09b3a2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-048	file	prompt-template/block/state-file-modification.md	agent_18	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-049	file	prompt-template/block/summary-bash-write.md	agent_19	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-050	file	prompt-template/block/todos-file-access.md	agent_20	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-051	file	prompt-template/block/unpushed-commits.md	agent_21	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-052	file	prompt-template/block/work-summary-missing.md	agent_22	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-053	file	prompt-template/block/wrong-directory-path.md	agent_23	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-054	file	prompt-template/block/wrong-file-location.md	agent_24	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-055	file	prompt-template/block/wrong-round-file.md	agent_25	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-056	file	prompt-template/block/wrong-round-number.md	agent_26	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-057	file	prompt-template/block/wrong-summary-location.md	agent_27	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-058	file	prompt-template/claude/goal-tracker-update-request.md	agent_28	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-059	file	prompt-template/claude/next-round-footer.md	agent_29	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-060	file	prompt-template/claude/next-round-prompt.md	agent_30	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-061	file	prompt-template/claude/post-alignment-action-items.md	agent_01	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-062	file	prompt-template/claude/push-every-round-note.md	agent_02	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-063	file	prompt-template/codex/full-alignment-review.md	agent_03	4180	e7bc79baed87a05c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-064	file	prompt-template/codex/goal-tracker-update-section.md	agent_04	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
ADD_COMMIT_PLAN_FILE_CLI-HZ-065	file	prompt-template/codex/regular-review.md	agent_05	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
