item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
TEMPLIFY_PROMPT-HZ-042	file	prompt-template/block/summary-bash-write.md	agent_12	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-043	file	prompt-template/block/todos-file-access.md	agent_13	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-044	file	prompt-template/block/unpushed-commits.md	agent_14	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-045	file	prompt-template/block/work-summary-missing.md	agent_15	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-046	file	prompt-template/block/wrong-directory-path.md	agent_16	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-047	file	prompt-template/block/wrong-file-location.md	agent_17	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-048	file	prompt-template/block/wrong-round-file.md	agent_18	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-049	file	prompt-template/block/wrong-round-number.md	agent_19	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-050	file	prompt-template/block/wrong-summary-location.md	agent_20	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-051	file	prompt-template/claude/goal-tracker-update-request.md	agent_21	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-052	file	prompt-template/claude/next-round-footer.md	agent_22	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-053	file	prompt-template/claude/next-round-prompt.md	agent_23	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-054	file	prompt-template/claude/post-alignment-action-items.md	agent_24	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-055	file	prompt-template/claude/push-every-round-note.md	agent_25	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-056	file	prompt-template/codex/full-alignment-review.md	agent_26	4180	e7bc79baed87a05c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-057	file	prompt-template/codex/goal-tracker-update-section.md	agent_27	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TEMPLIFY_PROMPT-HZ-058	file	prompt-template/codex/regular-review.md	agent_28	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
