item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
TUNABLE_FULL_EXAMINE_ROUND-HZ-025	file	hooks/loop-bash-validator.sh	agent_025	16755	80308f37175151ec	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-026	file	hooks/loop-codex-stop-hook.sh	agent_026	60345	6775c15f1a5587be	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-027	file	hooks/loop-edit-validator.sh	agent_027	5982	9df4fa5599669e7a	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-028	file	hooks/loop-plan-file-validator.sh	agent_028	7983	6b6902f57e815c1d	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-029	file	hooks/loop-read-validator.sh	agent_029	5210	8a80336890315beb	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-030	file	hooks/loop-write-validator.sh	agent_030	9044	01c742091b33ad75	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-031	file	hooks/pr-loop-stop-hook.sh	agent_031	68799	ddd1873ed6721fa1	2		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-032	file	scripts/cancel-pr-loop.sh	agent_032	3498	2ce12a3a92f45fb6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-033	file	scripts/cancel-rlcr-loop.sh	agent_033	4248	5a9506ca44a737d6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-034	file	scripts/check-bot-reactions.sh	agent_034	11495	c29ff3322c98b69b	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-035	file	scripts/check-pr-reviewer-status.sh	agent_035	9834	f67e6950c39f3e7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-036	file	scripts/fetch-pr-comments.sh	agent_036	14503	07795733628556de	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-037	file	scripts/humanize.sh	agent_037	55359	b7f5fe3c51e75736	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-038	file	scripts/poll-pr-reviews.sh	agent_038	9682	2cd8977d2b402454	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-039	file	scripts/portable-timeout.sh	agent_039	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-040	file	scripts/setup-pr-loop.sh	agent_040	29557	b093eef80281a9e8	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-041	file	scripts/setup-rlcr-loop.sh	agent_041	38477	88b6da6d67783d09	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-042	file	scripts/validate-gen-plan-io.sh	agent_042	4822	cab0cbd166dd2360	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-043	file	tests/manual-monitor-test.sh	agent_043	2527	f4f61aa882880b50	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-044	file	tests/run-all-tests.sh	agent_044	4629	5ecc543dc4a7d77b	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-045	file	tests/setup-fixture-mock-gh.sh	agent_045	2860	5ff65d12d4faa0e1	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-046	file	tests/setup-monitor-test-env.sh	agent_046	2066	f84d1a049f7df375	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-047	file	tests/test-allowlist-validators.sh	agent_047	14613	08d862dfc528c90d	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-048	file	tests/test-ansi-parsing.sh	agent_048	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-049	file	tests/test-bash-validator-patterns.sh	agent_049	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-050	file	tests/test-cancel-signal-file.sh	agent_050	41264	c1f879ec75a11ec4	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-051	file	tests/test-codex-review-merge.sh	agent_051	10985	e568001d43de29b4	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-052	file	tests/test-error-scenarios.sh	agent_052	7691	a3d02e87805da569	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-053	file	tests/test-finalize-phase.sh	agent_053	31038	88fb9d2482f2cc6b	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-054	file	tests/test-gen-plan.sh	agent_054	18858	30a9ab194c245bea	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-055	file	tests/test-helpers.sh	agent_055	2594	8e0372407bb9189a	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-056	file	tests/test-humanize-escape.sh	agent_056	12037	5a0bf50c547cc4be	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-057	file	tests/test-monitor-e2e-real.sh	agent_057	30012	848973af0a357089	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-058	file	tests/test-monitor-runtime.sh	agent_058	13242	d4f57c5b74203adb	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-059	file	tests/test-plan-file-hooks.sh	agent_059	35614	f6e6a1f7f3956065	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-060	file	tests/test-plan-file-validation.sh	agent_060	22893	d4398bc2dd203b12	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-061	file	tests/test-pr-loop-hooks.sh	agent_061	51873	c12959f78138fd58	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-062	file	tests/test-pr-loop-lib.sh	agent_062	4240	02bf950ecbb3e2f6	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-063	file	tests/test-pr-loop-scripts.sh	agent_063	12471	58580d83af4188a2	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-064	file	tests/test-pr-loop-stophook.sh	agent_064	55475	0923d80c41b7ca58	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-065	file	tests/test-pr-loop-system.sh	agent_065	66645	caafafdf30bc755a	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-066	file	tests/test-pr-loop.sh	agent_066	1302	bec07f08c9159e35	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-067	file	tests/test-state-exit-naming.sh	agent_067	9039	4845ffa1c861e410	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-068	file	tests/test-template-loader.sh	agent_068	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-069	file	tests/test-template-references.sh	agent_069	7095	8472a7490cad3071	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-070	file	tests/test-templates-comprehensive.sh	agent_070	19978	6886fbefd58a6798	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-071	file	tests/test-todo-checker.sh	agent_071	10351	a1c493ca7eed9bf7	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-072	file	tests/test-zsh-monitor-safety.sh	agent_072	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-073	file	hooks/lib/loop-common.sh	agent_073	49692	141cee1342fd416d	3		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-074	file	hooks/lib/template-loader.sh	agent_074	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine
TUNABLE_FULL_EXAMINE_ROUND-HZ-075	file	prompt-template/block/claude-eyes-timeout.md	agent_075	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-076	file	prompt-template/block/codex-review-failed.md	agent_076	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-077	file	prompt-template/block/finalize-state-file-modification.md	agent_077	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-078	file	prompt-template/block/force-push-detected.md	agent_078	630	51c9a939f5fdc13d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-079	file	prompt-template/block/git-add-humanize.md	agent_079	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-080	file	prompt-template/block/git-not-clean-humanize-local.md	agent_080	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-081	file	prompt-template/block/git-not-clean-untracked.md	agent_081	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-082	file	prompt-template/block/git-not-clean.md	agent_082	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-083	file	prompt-template/block/git-push.md	agent_083	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-084	file	prompt-template/block/git-status-failed.md	agent_084	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-085	file	prompt-template/block/goal-tracker-bash-write.md	agent_085	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-086	file	prompt-template/block/goal-tracker-modification.md	agent_086	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-087	file	prompt-template/block/goal-tracker-not-initialized.md	agent_087	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-088	file	prompt-template/block/incomplete-todos.md	agent_088	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-089	file	prompt-template/block/large-files.md	agent_089	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-090	file	prompt-template/block/no-trigger-comment.md	agent_090	515	7c9e5455ad408aa7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-091	file	prompt-template/block/plan-backup-protected.md	agent_091	257	10d2563c8eb9bb40	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-092	file	prompt-template/block/plan-file-modified.md	agent_092	385	274695196e85d988	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-093	file	prompt-template/block/pr-loop-prompt-write.md	agent_093	360	7292fc54eba28998	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-094	file	prompt-template/block/pr-loop-state-modification.md	agent_094	329	b679405192d8447d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-095	file	prompt-template/block/prompt-file-write.md	agent_095	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-096	file	prompt-template/block/schema-outdated.md	agent_096	379	8d25f8f8d616dc68	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-097	file	prompt-template/block/state-file-modification.md	agent_097	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-098	file	prompt-template/block/summary-bash-write.md	agent_098	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-099	file	prompt-template/block/todos-file-access.md	agent_099	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-100	file	prompt-template/block/unpushed-commits.md	agent_100	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-101	file	prompt-template/block/work-summary-missing.md	agent_101	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-102	file	prompt-template/block/wrong-directory-path.md	agent_102	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-103	file	prompt-template/block/wrong-file-location.md	agent_103	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-104	file	prompt-template/block/wrong-round-file.md	agent_104	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-105	file	prompt-template/block/wrong-round-number.md	agent_105	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-106	file	prompt-template/block/wrong-summary-location.md	agent_106	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-107	file	prompt-template/claude/finalize-phase-prompt.md	agent_107	1695	6e015a12cf318fbb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-108	file	prompt-template/claude/finalize-phase-skipped-prompt.md	agent_108	1605	ff4361717a698dec	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-109	file	prompt-template/claude/goal-tracker-update-request.md	agent_109	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-110	file	prompt-template/claude/next-round-footer.md	agent_110	448	3cb3f7d1cd4c23eb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-111	file	prompt-template/claude/next-round-prompt.md	agent_111	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-112	file	prompt-template/claude/post-alignment-action-items.md	agent_112	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-113	file	prompt-template/claude/push-every-round-note.md	agent_113	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-114	file	prompt-template/claude/review-phase-prompt.md	agent_114	875	3a02babc825272d9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-115	file	prompt-template/codex/code-review-phase.md	agent_115	1273	7732ef716b716cfa	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-116	file	prompt-template/codex/full-alignment-review.md	agent_116	4167	b411240f17ff1f2f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-117	file	prompt-template/codex/goal-tracker-update-section.md	agent_117	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-118	file	prompt-template/codex/regular-review.md	agent_118	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-119	file	prompt-template/plan/gen-plan-template.md	agent_119	2959	9d4c703cb60120bc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-120	file	prompt-template/pr-loop/codex-goal-tracker-update.md	agent_120	2008	5243ce9a0b095b92	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-121	file	prompt-template/pr-loop/critical-requirements-has-comments.md	agent_121	654	25fa79c23496b68b	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-122	file	prompt-template/pr-loop/critical-requirements-no-comments.md	agent_122	585	d29a14c30d60898b	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-123	file	prompt-template/pr-loop/goal-tracker-initial.md	agent_123	725	4489e2fdf92f879d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-124	file	prompt-template/pr-loop/round-0-header.md	agent_124	333	31e5f99f1dc163a6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-125	file	prompt-template/pr-loop/round-0-task-has-comments.md	agent_125	1390	20d190147f779e4f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-126	file	prompt-template/pr-loop/round-0-task-no-comments.md	agent_126	1066	c184172250797df4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
TUNABLE_FULL_EXAMINE_ROUND-HZ-127	file	scripts/lib/monitor-common.sh	agent_127	17436	100cc115eebc5d20	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-128	file	tests/robustness/test-base-branch-detection.sh	agent_128	6042	8f1b2a450a732504	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-129	file	tests/robustness/test-cancel-security-robustness.sh	agent_129	14738	7a605131df07cf26	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-130	file	tests/robustness/test-concurrent-state-robustness.sh	agent_130	16016	791c1e695509822a	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-131	file	tests/robustness/test-git-operations-robustness.sh	agent_131	14267	fcf81f78483f8332	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-132	file	tests/robustness/test-goal-tracker-robustness.sh	agent_132	13967	4773c65cd8819d5c	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-133	file	tests/robustness/test-hook-input-robustness.sh	agent_133	22458	bd62ce59be3cb3a4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-134	file	tests/robustness/test-hook-system-robustness.sh	agent_134	23690	f51fa64d7dd9866d	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-135	file	tests/robustness/test-path-validation-robustness.sh	agent_135	12849	df05e1d3a344e4ff	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-136	file	tests/robustness/test-plan-file-robustness.sh	agent_136	14625	270008862c56803b	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-137	file	tests/robustness/test-pr-loop-api-robustness.sh	agent_137	26629	5dd4e83a07123d68	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-138	file	tests/robustness/test-session-robustness.sh	agent_138	10008	6f8a86db334733e4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-139	file	tests/robustness/test-setup-scripts-robustness.sh	agent_139	38326	2a52e49ef34d02d1	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-140	file	tests/robustness/test-state-file-robustness.sh	agent_140	13794	9ee0c2d58079dbc4	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-141	file	tests/robustness/test-state-transition-robustness.sh	agent_141	12289	5b25c8221b76334a	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-142	file	tests/robustness/test-template-error-robustness.sh	agent_142	10937	a67c04ad89fbdc0a	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-143	file	tests/robustness/test-template-stress-robustness.sh	agent_143	8882	8df6f3689da68172	3		executable specification for core algorithm behavior
TUNABLE_FULL_EXAMINE_ROUND-HZ-144	file	tests/robustness/test-timeout-robustness.sh	agent_144	7794	f97a9e59be243845	3		executable specification for core algorithm behavior
