item_id	path_type	path	included	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
OH_MY_HUMANIZE_MAIN-HZ-034	directory	packages/stats	yes	agent_04	269262	-	2	59	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-035	directory	packages/swarm-extension	yes	agent_05	37344	-	2	9	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-036	directory	packages/tui	yes	agent_06	1745767	-	2	119	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-037	directory	packages/typescript-edit-benchmark	yes	agent_07	246329	-	2	13	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-038	directory	packages/utils	yes	agent_08	764410	-	2	105	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-039	directory	packages/wire	yes	agent_09	15223	-	2	2	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-040	directory	python/omp-rpc	yes	agent_10	204796	-	2	10	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-041	directory	python/robomp	yes	agent_11	1063258	-	2	74	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-042	directory	scripts/install-tests	yes	agent_12	13904	-	2	5	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-HZ-043	directory	scripts/session-stats	yes	agent_13	299014	-	2	11	directory contains included core algorithm descendant(s)
OH_MY_HUMANIZE_MAIN-SKIP-027	directory	types/assets	no		0	-	2	0	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-028	file	.github/PULL_REQUEST_TEMPLATE.md	no		253	f683f5cd8ff7abcf	2		CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-029	file	.github/SECURITY.md	no		536	ffaf4bf7644a82cf	2		CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-030	file	assets/arxiv.webp	no		1571796	366957c7a806bcf1	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-031	file	assets/ask.webp	no		2426670	1f35492a938a163f	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-032	file	assets/banner.html	no		5869	902f09412aa39f90	2		visual/binary asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-033	file	assets/discovery.webp	no		63212	33eed684aa77bbe9	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-034	file	assets/hero.png	no		158485	5b28a5f7a5af7773	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-035	file	assets/icon.svg	no		795	727019727006f26f	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-036	file	assets/lspv.webp	no		854564	aa101c8670a5cc95	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-037	file	assets/models.webp	no		494618	5279dddbb4d12354	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-038	file	assets/perplexity.webp	no		2789360	ddb68f20cd9363f6	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-039	file	assets/python.webp	no		75058	12228a7fe790ba08	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-040	file	assets/review.webp	no		10070404	776d71f48f258c04	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-041	file	assets/slash.webp	no		1036706	8a1cb8cc523caeba	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-042	file	assets/task.webp	no		1856084	18e58dd8315dcbc1	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-043	file	assets/ttsr.webp	no		3459936	024703bed3474cff	2		binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-044	file	docs/ERRATA-GPT5-HARMONY.md	no		10146	06017353fb1b97b9	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-045	file	docs/adding-a-provider.md	no		6397	fa7efc5f9bc28ef2	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-046	file	docs/advisor-watchdog.md	no		10848	c1fdc6869a9a51bb	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-044	file	docs/ai-schema-normalize.md	yes	agent_14	9588	5f6594b44b21ab93	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-047	file	docs/approval-mode.md	no		5723	9c00eb888dd90fa2	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-048	file	docs/arktype-guide.md	no		7510	7f9e4b3cff4c8bae	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-049	file	docs/auth-broker-gateway.md	no		20215	8ecccc108f62370b	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-045	file	docs/bash-tool-runtime.md	yes	agent_15	18246	9f3fc3223c0b0b7f	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-046	file	docs/blob-artifact-architecture.md	yes	agent_16	14447	0830ee36862566bb	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-050	file	docs/collab.md	no		7721	cc447a89146f2a7b	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-047	file	docs/compaction.md	yes	agent_17	25679	fe6020123d3a72c1	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-051	file	docs/config-usage.md	no		12893	d0e086f01b545f70	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-052	file	docs/context-files.md	no		16886	e739003c446fadcd	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-048	file	docs/custom-tools.md	yes	agent_18	7659	f72a60fad1504ef9	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-053	file	docs/environment-variables.md	no		63967	cdc074395cdaf160	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-054	file	docs/extension-loading.md	no		8321	5b98c96c6bea7bb0	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-055	file	docs/extensions.md	no		15018	ae608010864eb0e3	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-049	file	docs/fs-scan-cache-architecture.md	yes	agent_19	8939	2da63d9db348b75d	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-056	file	docs/gemini-manifest-extensions.md	no		6287	45b655251f621961	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-050	file	docs/handoff-generation-pipeline.md	yes	agent_20	11645	23a381abbd3f74cf	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-057	file	docs/hooks.md	no		11731	50ad1dbcd4c41485	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-058	file	docs/install-id.md	no		3612	0d068184778efbcd	2		installation guide; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-059	file	docs/keybindings.md	no		4836	818517eb5fdb0f25	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-060	file	docs/local-models.md	no		8083	f835d76e156fa7bb	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-061	file	docs/lsp-config.md	no		12755	60489da9acbbf07d	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-062	file	docs/macos-signing-notarization.md	no		6324	2b65a3b24dc3c54b	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-063	file	docs/marketplace.md	no		11793	49a14110ad4740e3	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-051	file	docs/mcp-config.md	yes	agent_21	16946	2f197f05c0993d89	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-052	file	docs/mcp-protocol-transports.md	yes	agent_22	12613	4647a6807c58d69a	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-053	file	docs/mcp-runtime-lifecycle.md	yes	agent_23	13968	e068952bf1c744f5	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-054	file	docs/mcp-server-tool-authoring.md	yes	agent_24	10060	5b93b6494b155de8	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-055	file	docs/memory.md	yes	agent_25	7325	10c119a35025f903	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-056	file	docs/mnemosyne-memory-backend.md	yes	agent_26	10572	4cec742ddfe04487	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-064	file	docs/models.md	no		31564	f0da7b21ec61b875	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-057	file	docs/natives-addon-loader-runtime.md	yes	agent_27	9077	a770d793997a60ac	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-058	file	docs/natives-architecture.md	yes	agent_28	9413	b59eac26fcba858b	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-059	file	docs/natives-binding-contract.md	yes	agent_29	10507	d520f44d36e62b05	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-060	file	docs/natives-build-release-debugging.md	yes	agent_30	20499	325c638ed3623ef5	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-061	file	docs/natives-media-system-utils.md	yes	agent_01	8505	e54193d68ba24cdb	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-062	file	docs/natives-rust-task-cancellation.md	yes	agent_02	11833	94543ca8f59ff918	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-063	file	docs/natives-shell-pty-process.md	yes	agent_03	15299	c8f345ea5d30617e	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-064	file	docs/natives-text-search-pipeline.md	yes	agent_04	15907	c01e4a41ab31ae17	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-065	file	docs/non-compaction-retry-policy.md	yes	agent_05	12317	5176a181ac1830fe	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-066	file	docs/notebook-tool-runtime.md	yes	agent_06	7936	01ea0622444486a7	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-065	file	docs/plugin-manager-installer-plumbing.md	no		15886	a069508d30874fa3	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-066	file	docs/porting-from-pi-mono.md	no		21876	c6215a72c014052f	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-067	file	docs/porting-to-natives.md	yes	agent_07	9565	2b7a30ef3e3cc8f9	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-067	file	docs/provider-endpoint-constraints.md	no		16645	a1361e404274fce4	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-068	file	docs/provider-streaming-internals.md	no		13457	773687cde8bf9ae9	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-069	file	docs/providers.md	no		19527	a700206226f4f7c6	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-070	file	docs/python-repl.md	no		15669	8408adfb7833fde7	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-068	file	docs/resolve-tool-runtime.md	yes	agent_08	6273	7eec52471bc1ded9	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-071	file	docs/rpc.md	no		18911	0a366479fd0e5353	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-069	file	docs/rulebook-matching-pipeline.md	yes	agent_09	14647	4eb010be7cad4657	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-072	file	docs/sdk.md	no		12672	297932daaebf90ee	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-073	file	docs/secrets.md	no		4996	ef10096c4146530a	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-070	file	docs/session-operations-export-share-fork-resume.md	yes	agent_10	19221	105f9121dac83238	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-071	file	docs/session-switching-and-recent-listing.md	yes	agent_11	13671	37c7a37b8c944b20	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-072	file	docs/session-tree-plan.md	yes	agent_12	10679	525c8bc9dc44e703	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-073	file	docs/session.md	yes	agent_13	17492	25a5a093e6366dc8	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-074	file	docs/settings.md	no		36178	4ff535534f7ed036	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-075	file	docs/skills.md	no		9812	b353b60f8c180f9e	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-074	file	docs/slash-command-internals.md	yes	agent_14	12667	35857bd7f2cb62a9	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-076	file	docs/system-prompt-customization.md	no		12868	634b3e9ed555051a	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-075	file	docs/task-agent-discovery.md	yes	agent_15	8892	5a96c593a7949790	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-077	file	docs/theme.md	no		11279	1a31ad1511e09880	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-078	file	docs/tree.md	no		9088	e06ca636f2f1e3e4	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-079	file	docs/ttsr-injection-lifecycle.md	no		13906	6ff7abb0b0bd301e	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-076	file	docs/tui-core-renderer.md	yes	agent_16	21338	3f222a13b45fe977	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-077	file	docs/tui-runtime-internals.md	yes	agent_17	13846	7447dfcda3ac6a91	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-HZ-078	file	docs/tui.md	yes	agent_18	10150	75d74e17615034c3	2		architecture/runtime documentation defining core algorithms
OH_MY_HUMANIZE_MAIN-SKIP-080	file	docs/workflows.md	no		16904	9ff506ce196f50a7	2		documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-079	file	infra/reload-runner.sh	yes	agent_19	9765	93a506761a4af941	2		infrastructure runtime script or configuration
OH_MY_HUMANIZE_MAIN-SKIP-081	file	infra/runner.Dockerfile	no		3841	c9d47d8ea0de97dd	2		outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-HZ-080	file	infra/tune-kata-runtime.sh	yes	agent_20	3616	484a37e0044b09ef	2		infrastructure runtime script or configuration
OH_MY_HUMANIZE_MAIN-SKIP-082	file	packages/tsconfig.workspace.json	no		195	db394417f5299939	2		outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-083	file	patches/@ark%2Fschema@0.56.0.patch	no		1638	d61a333b3d5bdbc0	2		asset, patch, or example content; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-HZ-081	file	scripts/__init__.py	yes	agent_21	0	e3b0c44298fc1c14	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-082	file	scripts/analyze_small_edits.py	yes	agent_22	15198	8b11b517c6e8b595	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-083	file	scripts/check-spoofed-versions.ts	yes	agent_23	3376	5532e30a5bd16db6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-084	file	scripts/ci-build-native.ts	yes	agent_24	1822	c59e40c36c462f41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-085	file	scripts/ci-concurrency.test.ts	yes	agent_25	10657	1246ad91af8ecd61	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-086	file	scripts/ci-macos-sign.sh	yes	agent_26	5919	14aef75ad61b8267	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-087	file	scripts/ci-macos-upload-secrets.sh	yes	agent_27	4348	fcdb9a7c88fc8d61	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-088	file	scripts/ci-release-build-binaries.ts	yes	agent_28	6746	1bac4747735e96ea	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-089	file	scripts/ci-release-notes.test.ts	yes	agent_29	4941	18780f2948fd5449	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-090	file	scripts/ci-release-notes.ts	yes	agent_30	10950	db50ee3132e25c56	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-091	file	scripts/ci-release-publish.ts	yes	agent_01	12776	1c4cb0c65992b057	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-092	file	scripts/ci-test-ts.ts	yes	agent_02	13099	3ac7f508fddd6a38	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-093	file	scripts/ci-update-brew-formula.test.ts	yes	agent_03	2093	bf4c12f1692ec25e	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-094	file	scripts/ci-update-brew-formula.ts	yes	agent_04	4658	fc7fab424429cb95	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-095	file	scripts/claude-trace.ts	yes	agent_05	4171	68cbe96dde301cb1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-096	file	scripts/edit-benchmark.py	yes	agent_06	2088	9e9dbf1edf8de054	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-097	file	scripts/edit_benchmark_common.py	yes	agent_07	27619	c5c3ff21e28b48ef	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-098	file	scripts/eval-bench-runs.ts	yes	agent_08	15825	3520599dc48eed83	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
OH_MY_HUMANIZE_MAIN-HZ-099	file	scripts/fix-changelogs.test.ts	yes	agent_09	7802	a8de13dc6566f16a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
