item_id	path_type	path	assigned_agent	status	master_state	output_rel	item_id_mentions	has_item_heading	bytes	sha16	depth	core_descendant_files	reason	master_evidence
GENERAL_REFACTOR_AND_REVIEW-HZ-012	file	commands/cancel-rlcr-loop.md	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	1311	9d2695eba56eab1b	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-013	file	commands/start-rlcr-loop.md	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	2410	005ee49d60ac9f36	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-014	file	hooks/check-todos-from-transcript.py	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	4496	ec13bdb525fa510b	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-015	file	hooks/hooks.json	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	1402	acdbc9966d325548	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-016	file	hooks/loop-bash-validator.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	4951	df6e4b18c4d45239	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-017	file	hooks/loop-codex-stop-hook.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	37108	bc8fb4b61f24671c	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-018	file	hooks/loop-edit-validator.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	1	yes	4417	c143205611213c00	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-019	file	hooks/loop-plan-file-validator.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	7671	a731feed2a8cfc43	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-020	file	hooks/loop-read-validator.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	4407	1f3b4a1922c0fa29	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-021	file	hooks/loop-write-validator.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	6368	e38d01e58338fa5d	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-022	file	scripts/humanize.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	22518	674894687c7de0ad	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-023	file	scripts/portable-timeout.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-024	file	scripts/setup-rlcr-loop.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	24639	fbb50664e29713a1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-025	file	tests/run-all-tests.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	2710	b30e2b33b490a0bd	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-026	file	tests/test-allowlist-validators.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	14573	96c979129fa57121	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-027	file	tests/test-ansi-parsing.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	1	yes	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-028	file	tests/test-bash-validator-patterns.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	1	yes	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-029	file	tests/test-error-scenarios.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	1	yes	7691	a3d02e87805da569	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-030	file	tests/test-plan-file-hooks.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	2	yes	34778	64c0668a3783ee0e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-031	file	tests/test-plan-file-validation.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	1	yes	22731	e83ca826ec9a4554	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-032	file	tests/test-state-exit-naming.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	2	yes	8959	49e6e8153751d7b2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-033	file	tests/test-template-loader.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	2	yes	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-034	file	tests/test-template-references.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	7095	8472a7490cad3071	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-035	file	tests/test-templates-comprehensive.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	19978	6886fbefd58a6798	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-036	file	tests/test-todo-checker.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	2	yes	10313	538a4cf151995ea8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-037	file	hooks/lib/loop-common.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	1	yes	12311	16efe7aacdb410ba	3		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-038	file	hooks/lib/template-loader.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	2	yes	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-039	file	prompt-template/block/codex-review-failed.md	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-040	file	prompt-template/block/git-not-clean-humanize-local.md	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	1	yes	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-041	file	prompt-template/block/git-not-clean-untracked.md	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	2	yes	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-042	file	prompt-template/block/git-not-clean.md	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-043	file	prompt-template/block/git-push.md	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	1	yes	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-044	file	prompt-template/block/git-status-failed.md	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-045	file	prompt-template/block/goal-tracker-bash-write.md	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-046	file	prompt-template/block/goal-tracker-modification.md	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	1	yes	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-047	file	prompt-template/block/goal-tracker-not-initialized.md	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-048	file	prompt-template/block/incomplete-todos.md	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	1	yes	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-049	file	prompt-template/block/large-files.md	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	1	yes	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-050	file	prompt-template/block/plan-backup-protected.md	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	259	dd28f560f117299c	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-051	file	prompt-template/block/plan-file-modified.md	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	383	7d2771f111a51284	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-052	file	prompt-template/block/prompt-file-write.md	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	1	yes	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-053	file	prompt-template/block/schema-outdated.md	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	1	yes	394	4703babc4c09b3a2	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-054	file	prompt-template/block/state-file-modification.md	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-055	file	prompt-template/block/summary-bash-write.md	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-056	file	prompt-template/block/todos-file-access.md	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-057	file	prompt-template/block/unpushed-commits.md	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	1	yes	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-058	file	prompt-template/block/work-summary-missing.md	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	1	yes	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-059	file	prompt-template/block/wrong-directory-path.md	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	1	yes	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-060	file	prompt-template/block/wrong-file-location.md	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	2	yes	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-061	file	prompt-template/block/wrong-round-file.md	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	1	yes	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-062	file	prompt-template/block/wrong-round-number.md	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	2	yes	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-063	file	prompt-template/block/wrong-summary-location.md	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	2	yes	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-064	file	prompt-template/claude/goal-tracker-update-request.md	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-065	file	prompt-template/claude/next-round-footer.md	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-066	file	prompt-template/claude/next-round-prompt.md	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	2	yes	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-067	file	prompt-template/claude/post-alignment-action-items.md	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	1	yes	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-068	file	prompt-template/claude/push-every-round-note.md	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	2	yes	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-069	file	prompt-template/codex/full-alignment-review.md	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	4156	8de0155896227930	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-070	file	prompt-template/codex/goal-tracker-update-section.md	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	1	yes	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
GENERAL_REFACTOR_AND_REVIEW-HZ-071	file	prompt-template/codex/regular-review.md	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	2	yes	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts	status complete; output exists; item_id present in assigned output
