item_id	path_type	path	assigned_agent	status	master_state	output_rel	item_id_mentions	has_item_heading	bytes	sha16	depth	core_descendant_files	reason	master_evidence
ASK_GEMINI-HZ-019	directory	scripts/lib	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	2	yes	48291	-	2	4	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-020	directory	skills/ask-codex	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	1983	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-021	directory	skills/ask-gemini	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	2410	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-022	directory	skills/humanize	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	2	yes	8891	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-023	directory	skills/humanize-gen-plan	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	2	yes	3958	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-024	directory	skills/humanize-refine-plan	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	6293	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-025	directory	skills/humanize-rlcr	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	3688	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-026	directory	tests/robustness	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	293726	-	2	19	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-027	file	agents/bitlesson-selector.md	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	1	yes	1444	d047d095022bef7a	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-028	file	agents/draft-relevance-checker.md	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	1	yes	1788	98f5a6a069791828	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-029	file	agents/plan-compliance-checker.md	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	1	yes	3619	f0bd96dcc65b6130	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-030	file	agents/plan-understanding-quiz.md	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	1	yes	5410	94c1d37780effdd0	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-031	file	commands/cancel-pr-loop.md	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	2	yes	947	97499ccadef51ca4	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-032	file	commands/cancel-rlcr-loop.md	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	1	yes	2060	3346e34ef785b02c	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-033	file	commands/gen-plan.md	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	1	yes	33068	764e6d690a4f2f25	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-034	file	commands/refine-plan.md	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	22573	da5a8cdd334b16f3	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-035	file	commands/start-pr-loop.md	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	2312	d740d769e461c3fe	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-036	file	commands/start-rlcr-loop.md	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	1	yes	11031	edc46a9699755297	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-037	file	config/codex-hooks.json	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	1	yes	607	169b88aaccf762e2	2		runtime configuration or hook schema participating in gates/routing	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-038	file	config/default_config.json	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	2	yes	179	37a67b0b19edeaed	2		runtime configuration or hook schema participating in gates/routing	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-039	file	docs/bitlesson.md	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	1896	5e0accc0ae90aae0	2		behavior-defining documentation for workflow/state-machine algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-040	file	docs/usage.md	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	2	yes	16573	12aa3117e7ee8d39	2		behavior-defining documentation for workflow/state-machine algorithms	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-041	file	hooks/check-todos-from-transcript.py	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	1	yes	7509	8cabe046e7a6cfda	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-042	file	hooks/hooks.json	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	1811	23f5ba00eef172e0	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-043	file	hooks/loop-bash-validator.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	2	yes	25739	2c6e8ec5c10737fd	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-044	file	hooks/loop-codex-stop-hook.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	82632	14ac00150b8a36b5	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-045	file	hooks/loop-edit-validator.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	10169	5007ce613fb0a083	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-046	file	hooks/loop-plan-file-validator.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	2	yes	8077	51c9f0d74880db4b	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-047	file	hooks/loop-post-bash-hook.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	4790	a2ea9159a95a0866	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-048	file	hooks/loop-read-validator.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	11364	19f892f8dc143824	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-049	file	hooks/loop-write-validator.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	2	yes	13628	7cf3d03bac1d0670	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-050	file	hooks/pr-loop-stop-hook.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	70261	dd24e01215bf1272	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-051	file	scripts/ask-codex.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	12018	cfa34154a808ed3a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-052	file	scripts/ask-gemini.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	2	yes	10784	5636c31389faf52c	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-053	file	scripts/bitlesson-init.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	2	yes	2136	72e985e650228e41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-054	file	scripts/bitlesson-select.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	7635	72440eae21bfc257	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-055	file	scripts/bitlesson-validate-delta.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	12319	1a81ba0e37a1c81d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-056	file	scripts/cancel-pr-loop.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	3506	7d9353ea6e265e64	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-057	file	scripts/cancel-rlcr-loop.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	1	yes	5759	200f9a9335c0cd7f	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-058	file	scripts/check-bot-reactions.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	1	yes	11455	7939bf3031cf5a81	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-059	file	scripts/check-pr-reviewer-status.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	1	yes	9797	6fd762e113df0cc2	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-060	file	scripts/fetch-pr-comments.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	1	yes	14370	f7397d8557015362	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-061	file	scripts/humanize.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	2	yes	70837	4db211bb89621bb3	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-062	file	scripts/poll-pr-reviews.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	1	yes	9540	48ff81435b2c169a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-063	file	scripts/portable-timeout.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	1	yes	2124	3898db3e97b30b7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-064	file	scripts/rlcr-stop-gate.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	4563	79d1f9dfc316c89e	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-065	file	scripts/setup-pr-loop.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	34517	259789e9cfaea2fb	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-066	file	scripts/setup-rlcr-loop.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	1	yes	57484	28e8c5e37dd69ad3	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-067	file	scripts/statusline.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	1	yes	13554	c60fbb6622cdf243	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-068	file	scripts/validate-gen-plan-io.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	2	yes	5758	473936f2eda46a27	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-069	file	scripts/validate-refine-plan-io.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	17164	1eb59b8437cbf355	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-070	file	templates/bitlesson.md	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	2	yes	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-071	file	tests/manual-monitor-test.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	1	yes	2535	7c3122cfaf16f056	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-072	file	tests/run-all-tests.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	9732	5fb47f149e56e5af	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-073	file	tests/setup-fixture-mock-gh.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	2	yes	2699	bf29733d87ec2c8d	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-074	file	tests/setup-monitor-test-env.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	1	yes	2056	ab276a2d28414c6d	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-075	file	tests/test-agent-teams.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	1	yes	24577	889b97011aaa7945	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-076	file	tests/test-allowlist-validators.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	2	yes	22380	7f53a2a4da231110	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-077	file	tests/test-ansi-parsing.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	1	yes	5809	bb5125d2506f8f3c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-078	file	tests/test-ask-codex.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	2	yes	15982	9e307094e0b71900	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-079	file	tests/test-bash-validator-patterns.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	2	yes	6666	86cf26a4d752c05c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-080	file	tests/test-bitlesson-select-routing.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	1	yes	17115	08d120e6bb797b4f	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-081	file	tests/test-bitlesson-validate-delta.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	1	yes	4403	f69b5485b1b4f1d8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-082	file	tests/test-cancel-signal-file.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	2	yes	41272	4f1e1c939849fddd	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-083	file	tests/test-codex-hook-install.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	2	yes	10178	582a136e4ea40021	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-084	file	tests/test-codex-review-merge.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	1	yes	11000	749edbe22200b426	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-085	file	tests/test-config-error-handling.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	1	yes	6134	07844141e6b7182e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-086	file	tests/test-config-merge.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	1	yes	7516	9f19072cfd049226	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-087	file	tests/test-disable-nested-codex-hooks.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	1	yes	5247	98a67562f6102710	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-088	file	tests/test-error-scenarios.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	1	yes	7699	67b707d31098f98e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-089	file	tests/test-finalize-phase.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	1	yes	40143	af6176c188b3cfea	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-090	file	tests/test-gen-plan.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	1	yes	27572	50b62f398b5c976b	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-091	file	tests/test-helpers.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	2	yes	2602	50b0fda63ab2c38c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-092	file	tests/test-humanize-escape.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	1	yes	12045	1e50d89d9bb8bf5d	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-093	file	tests/test-model-router.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	1	yes	13603	12701406fe1aa66a	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-094	file	tests/test-monitor-e2e-deletion.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	1	yes	670	1868229731029683	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-095	file	tests/test-monitor-e2e-real.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	1	yes	32250	ad44e158f7d0a4d2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-096	file	tests/test-monitor-e2e-sigint.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	1	yes	660	fcca0c0315e6f251	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-097	file	tests/test-monitor-runtime.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	1	yes	13290	8e49d42fd12929ac	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-098	file	tests/test-plan-file-hooks.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	2	yes	38107	1a7a7353dc0110d3	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-099	file	tests/test-plan-file-validation.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	1	yes	22916	9402231190cd0636	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-100	file	tests/test-pr-loop-1-scripts.sh	agent_10	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	2	yes	539	a833e697f7ce30bd	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-101	file	tests/test-pr-loop-2-hooks.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	1	yes	523	60bd3f81006fbbda	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
ASK_GEMINI-HZ-102	file	tests/test-pr-loop-3-stophook.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	1	yes	786	7bd573d1277ebfa5	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
