item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-041	file	hooks/loop-codex-stop-hook.sh	agent_11	85631	a8b8bb45683178c0	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-042	file	hooks/loop-edit-validator.sh	agent_12	9818	113b08d386fc3603	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-043	file	hooks/loop-plan-file-validator.sh	agent_13	8077	51c9f0d74880db4b	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-044	file	hooks/loop-post-bash-hook.sh	agent_14	5463	d037406e5bf1ca1b	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-045	file	hooks/loop-read-validator.sh	agent_15	12032	e21473051b87062b	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-046	file	hooks/loop-write-validator.sh	agent_16	13018	831e7e1403e3d0ba	2		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-047	file	scripts/ask-codex.sh	agent_17	12018	cfa34154a808ed3a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-048	file	scripts/ask-gemini.sh	agent_18	10781	06daf1010d6221c4	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-049	file	scripts/bitlesson-init.sh	agent_19	2136	72e985e650228e41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-050	file	scripts/bitlesson-select.sh	agent_20	7635	72440eae21bfc257	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-051	file	scripts/bitlesson-validate-delta.sh	agent_21	12319	1a81ba0e37a1c81d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-052	file	scripts/cancel-rlcr-loop.sh	agent_22	5759	200f9a9335c0cd7f	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-053	file	scripts/humanize.sh	agent_23	54644	fced7ddfcd97bc57	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-054	file	scripts/portable-timeout.sh	agent_24	2124	3898db3e97b30b7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-055	file	scripts/rlcr-stop-gate.sh	agent_25	5393	af790eb2f721d2a2	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-056	file	scripts/setup-rlcr-loop.sh	agent_26	57023	25123778e7867ee4	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-057	file	scripts/statusline.sh	agent_27	13554	c60fbb6622cdf243	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-058	file	scripts/validate-gen-plan-io.sh	agent_28	5758	473936f2eda46a27	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-059	file	scripts/validate-refine-plan-io.sh	agent_29	21742	6ba95ef8f4e02a97	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-060	file	templates/bitlesson.md	agent_30	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-061	file	tests/manual-monitor-test.sh	agent_01	2535	7c3122cfaf16f056	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-062	file	tests/run-all-tests.sh	agent_02	9556	c89f422e08433165	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-063	file	tests/setup-monitor-test-env.sh	agent_03	575	2f3be7ace75fc14f	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-064	file	tests/test-agent-teams.sh	agent_04	24577	889b97011aaa7945	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-065	file	tests/test-allowlist-validators.sh	agent_05	22380	7f53a2a4da231110	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-066	file	tests/test-ansi-parsing.sh	agent_06	5809	bb5125d2506f8f3c	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-067	file	tests/test-ask-codex.sh	agent_07	15982	9e307094e0b71900	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-068	file	tests/test-bash-validator-patterns.sh	agent_08	6666	86cf26a4d752c05c	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-069	file	tests/test-bitlesson-select-routing.sh	agent_09	17115	08d120e6bb797b4f	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-070	file	tests/test-bitlesson-validate-delta.sh	agent_10	4403	f69b5485b1b4f1d8	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-071	file	tests/test-cancel-signal-file.sh	agent_11	41272	4f1e1c939849fddd	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-072	file	tests/test-codex-hook-install.sh	agent_12	9966	cc39d9d6ca577f79	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-073	file	tests/test-codex-review-merge.sh	agent_13	11000	749edbe22200b426	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-074	file	tests/test-commit-history-section.sh	agent_14	10729	e847d523cdd694a6	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-075	file	tests/test-config-error-handling.sh	agent_15	6134	07844141e6b7182e	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-076	file	tests/test-config-merge.sh	agent_16	7516	9f19072cfd049226	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-077	file	tests/test-disable-nested-codex-hooks.sh	agent_17	4898	7c01d37607f4d2b2	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-078	file	tests/test-error-scenarios.sh	agent_18	7699	67b707d31098f98e	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-079	file	tests/test-finalize-phase.sh	agent_19	40143	af6176c188b3cfea	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-080	file	tests/test-gen-plan.sh	agent_20	27572	50b62f398b5c976b	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-081	file	tests/test-helpers.sh	agent_21	2602	50b0fda63ab2c38c	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-082	file	tests/test-humanize-escape.sh	agent_22	12604	dca315fb1d393a48	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-083	file	tests/test-model-router.sh	agent_23	13603	12701406fe1aa66a	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-084	file	tests/test-monitor-e2e-deletion.sh	agent_24	645	c2b7d8b48336c9a8	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-085	file	tests/test-monitor-e2e-real.sh	agent_25	22253	33ff34ccb2cf4882	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-086	file	tests/test-monitor-e2e-sigint.sh	agent_26	637	5a837229007b1445	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-087	file	tests/test-monitor-runtime.sh	agent_27	13290	8e49d42fd12929ac	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-088	file	tests/test-plan-file-hooks.sh	agent_28	38107	1a7a7353dc0110d3	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-089	file	tests/test-plan-file-validation.sh	agent_29	22916	9402231190cd0636	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-090	file	tests/test-refine-plan.sh	agent_30	58394	b41eee66028beba4	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-091	file	tests/test-session-id.sh	agent_01	38452	44f061645d4bee92	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-092	file	tests/test-skill-monitor.sh	agent_02	11569	a3c65388cf12661c	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-093	file	tests/test-state-exit-naming.sh	agent_03	9047	b6e4f7e1a3616e3f	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-094	file	tests/test-stop-gate.sh	agent_04	9916	f6609d770960f55e	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-095	file	tests/test-stop-hook-bg-allow.sh	agent_05	56718	b79e3a439a488dab	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-096	file	tests/test-stop-hook-legacy-compat.sh	agent_06	6208	8db9dbfc2e4a7c97	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-097	file	tests/test-task-tag-routing.sh	agent_07	7335	984a2a427778889a	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-098	file	tests/test-template-loader.sh	agent_08	21298	7b3f67abcfe8c547	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-099	file	tests/test-template-references.sh	agent_09	7103	48b8adbaa90839c4	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-100	file	tests/test-templates-comprehensive.sh	agent_10	19983	fefe34c461a0219e	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-101	file	tests/test-todo-checker.sh	agent_11	19987	f4339c70269f1629	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-102	file	tests/test-unified-codex-config.sh	agent_12	28114	18ca88495b96065e	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-103	file	tests/test-zsh-monitor-safety.sh	agent_13	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-104	file	hooks/lib/loop-bg-tasks.sh	agent_14	16261	746b19d17ce7f769	3		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-105	file	hooks/lib/loop-common.sh	agent_15	60028	92739264c06fbd69	3		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-106	file	hooks/lib/methodology-analysis.sh	agent_16	7465	13e5cba60ae6ef37	3		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-107	file	hooks/lib/template-loader.sh	agent_17	7528	2a155f1304c9ee1b	3		hook or validator implementation for the RLCR state machine
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-108	file	prompt-template/block/bitlesson-delta-empty-kb.md	agent_18	302	04404f1e88d31a59	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-109	file	prompt-template/block/bitlesson-delta-inconsistent.md	agent_19	301	c17520c8954949f3	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-110	file	prompt-template/block/bitlesson-delta-invalid.md	agent_20	134	e2047b651634a87e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-111	file	prompt-template/block/bitlesson-delta-missing-notes.md	agent_21	207	29a3c0bab78bc2bb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-112	file	prompt-template/block/bitlesson-delta-missing.md	agent_22	244	1fcd89fce53ecd7a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-113	file	prompt-template/block/claude-eyes-timeout.md	agent_23	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-114	file	prompt-template/block/codex-review-failed.md	agent_24	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-115	file	prompt-template/block/finalize-contract-access.md	agent_25	283	1889cc1dfe550d3d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-116	file	prompt-template/block/finalize-state-file-modification.md	agent_26	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-117	file	prompt-template/block/git-add-humanize.md	agent_27	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-118	file	prompt-template/block/git-not-clean-humanize-local.md	agent_28	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-119	file	prompt-template/block/git-not-clean-untracked.md	agent_29	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-120	file	prompt-template/block/git-not-clean.md	agent_30	945	fb656f7ab3f510f6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-121	file	prompt-template/block/git-push.md	agent_01	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-122	file	prompt-template/block/git-status-failed.md	agent_02	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-123	file	prompt-template/block/git-tracked-humanize.md	agent_03	530	20525452cb0c4c2d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-124	file	prompt-template/block/goal-tracker-bash-write.md	agent_04	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-125	file	prompt-template/block/goal-tracker-modification.md	agent_05	486	cedf8127fa9b0b2c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-126	file	prompt-template/block/goal-tracker-not-initialized.md	agent_06	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-127	file	prompt-template/block/incomplete-todos.md	agent_07	475	feaf308023ddea69	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-128	file	prompt-template/block/large-files.md	agent_08	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-129	file	prompt-template/block/mainline-drift-stop.md	agent_09	496	c0e025fae7763c71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-130	file	prompt-template/block/mainline-verdict-missing.md	agent_10	408	1a2c5887478112e9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-131	file	prompt-template/block/methodology-analysis-state-file-modification.md	agent_11	510	a67afdfe93064100	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-132	file	prompt-template/block/plan-backup-protected.md	agent_12	257	10d2563c8eb9bb40	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-133	file	prompt-template/block/plan-file-modified.md	agent_13	385	274695196e85d988	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-134	file	prompt-template/block/prompt-file-write.md	agent_14	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-135	file	prompt-template/block/round-contract-bash-write.md	agent_15	155	bc85a93ca54ba040	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-136	file	prompt-template/block/round-contract-missing.md	agent_16	441	206a99910abdf663	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-137	file	prompt-template/block/schema-outdated.md	agent_17	379	8d25f8f8d616dc68	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-138	file	prompt-template/block/state-file-modification.md	agent_18	243	03127535b1db50dd	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-139	file	prompt-template/block/stop-hook-direct-execution.md	agent_19	394	b4def05ee18d6daf	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-140	file	prompt-template/block/summary-bash-write.md	agent_20	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-141	file	prompt-template/block/todos-file-access.md	agent_21	284	95e12d3989ac1546	3		prompt/block template defining algorithmic transitions, gates, or review contracts
